a_sum,ak_sum,predicted,observed_topsis
-0.2119142882126041,-0.11120985676036238,False,False
-0.11420184817869145,-0.0271381691331287,False,True
-0.21732070838394957,-0.11382419955178476,False,False
-0.2135010719791819,-0.11175800909148408,False,False
-0.2052855415970982,-0.10829637903759783,False,False
-0.1908592443853393,-0.09816624100410451,False,False
-0.10112087650025897,-0.02804014266856689,False,True
-0.2211885009113923,-0.11516289738251778,False,False
-0.2023424300207799,-0.1012119509851224,False,False
-0.21268620776155597,-0.11138689118798055,False,False
-0.18492370230826544,-0.09131129404232737,False,False
-0.2126634483319897,-0.11074341911653718,False,False
-0.19645584740358502,-0.102286579319293,False,False
-0.19834021622644302,-0.10409734588675609,False,False
-0.2061781721314573,-0.10678120389105422,False,False
-0.2707930664971958,-0.163860539082386,False,False
-0.8485371011647814,-0.6253286216569797,False,False
-0.22754635238372073,-0.11848490871748957,False,False
-0.22726079976813146,-0.1182455837464238,False,False
-0.20894541249837292,-0.10932429494547384,False,False
-0.2085232271065179,-0.10880712096466233,False,False
-0.8375952945863011,-0.6755038831269612,False,False
0.03409010772489378,0.066288494993722,False,False
-0.21017973665857148,-0.10993687436804625,False,False
-0.22829932007415366,-0.11911185754259046,False,False
-0.19897630824030357,-0.10321376122717897,False,False
-0.20174796773513123,-0.1059370599472786,False,False
-0.2021427407157041,-0.10605179610520696,False,False
-0.20620649326089774,-0.1075215509652374,False,False
-0.2227322733218734,-0.1174642256741385,False,False
-0.12209388082779014,-0.04286810039336218,False,False
-0.21030300121649192,-0.10849778688128633,False,False
-0.8601356464760929,-0.6767558566222002,False,False
-0.20229900261807554,-0.10571911876876328,False,False
-0.12735715175393533,-0.017380720729296573,False,True
-0.2229877025255269,-0.11638563992233178,False,False
-0.20101874106217782,-0.10561253383952893,False,False
-0.19229891536643143,-0.09424956801227637,False,False
-0.22218173219046683,-0.1168246302906448,False,False
-0.20518232471686212,-0.10734670056897147,False,False
-0.1912293853248677,-0.09946923367245092,False,False
-0.21182698929790653,-0.11111782504087815,False,False
-0.20382204297681886,-0.10553277781276746,False,False
-0.2369436635743159,-0.12356939329233146,False,False
-0.1945252011134578,-0.0964089990922604,False,False
-0.21440006068704204,-0.11377209680038847,False,False
-0.19951955586806355,-0.10489905695045215,False,False
-0.19080129991679706,-0.09176472265652802,False,False
-0.19904132483291992,-0.10489222503498918,False,False
-0.2237911530353683,-0.11669025033409165,False,False
-0.23472771956920618,-0.12214842495677508,False,False
-0.2017273183828987,-0.10508270689712819,False,False
-0.21379656237224914,-0.1124560258145719,False,False
-0.84789365276765,-0.7070691240258704,False,False
-0.19168500156165222,-0.10068751991356378,False,False
0.11198038871938572,0.11811112722615788,False,False
-0.19118132025037193,-0.10100658647533231,False,False
-0.2148632348374655,-0.11126146881248616,False,False
-0.12196774772582508,-0.036994686417300464,False,False
-0.05652563728448157,0.029805490845472658,True,True
-0.20746313569837513,-0.10874281986951621,False,False
-0.49617606917639345,-0.35154885711601297,False,False
-0.19057133521359793,-0.10011542296228582,False,False
-0.3507607377168388,-0.23048124893119873,False,False
-0.20432036813823048,-0.10724321703000556,False,False
-0.19499981633820682,-0.1020619999603917,False,False
-0.19551070101335868,-0.09745574712125668,False,False
-0.20829366965685467,-0.10835731495904437,False,False
-0.20351189284557328,-0.10705464450529428,False,False
-0.21085249767448766,-0.1101950528577667,False,False
-0.23254277745279103,-0.12082721947413166,False,False
-0.1842633326732905,-0.0952699032116332,False,False
-0.19276723955786632,-0.10099985702409028,False,False
0.09168263864936729,0.13326327958647577,False,False
-0.21170649564046884,-0.11113727516118484,False,False
-0.20445132362505858,-0.10825430395371288,False,False
-0.23062931609849782,-0.12075746871087575,False,False
-0.2117353175299271,-0.11085510629639832,False,False
-0.20297878116703838,-0.10230546342264943,False,False
-0.20725485605409627,-0.11216369645569005,False,False
-0.2168523122779277,-0.11385218128272177,False,False
-0.20964511140467484,-0.10922835661069838,False,False
-0.19579443360375914,-0.09877817616453444,False,False
-0.21204849924410707,-0.11064223411543353,False,False
-0.23643239266603955,-0.12373591872184955,False,False
-0.19618600847771434,-0.09756714252343543,False,False
-0.2176754262394173,-0.11352294724821736,False,False
-0.21624044300176706,-0.11345098340772473,False,False
-0.15243341377718267,-0.05585933494086349,False,False
-0.22311937668954696,-0.11647112229808051,False,False
-0.21612180775942857,-0.11223350593512692,False,False
-0.21692508034452945,-0.11316203900284204,False,False
-0.19774908440029942,-0.1029936318255713,False,False
-0.20424299339523816,-0.10873370933294828,False,False
-0.07732664561078048,-0.012605210813917078,False,True
-0.19103736360431123,-0.10244221524249073,False,False
-0.23724426937219917,-0.1303459014889955,False,False
-0.25574074000529257,-0.1525664304506144,False,False
-0.19064575148287036,-0.10005122116098128,False,False
-0.19964733687285335,-0.1025779209530862,False,False
-0.08314718412699634,-0.020753682763506677,False,True
-0.17835734993196445,-0.08447324438470893,False,False
-0.22511996627864667,-0.11789985676707913,False,False
-0.20711873536985262,-0.10842622969274496,False,False
-0.18706553097989018,-0.09823090392002645,False,False
-0.1950746703649078,-0.10264948065781054,False,False
-0.22820775889594153,-0.12049053295638595,False,False
-0.6836533908482377,-0.4189890348388608,False,False
-0.19058344837749314,-0.08975777158821968,False,False
-0.18456896857178656,-0.09700098219780853,False,False
-0.23368041476269716,-0.12208987495365281,False,False
-0.18500300235049963,-0.0916794126469881,False,False
-0.8548942150138691,-0.7344182400659333,False,False
-0.1241208316665243,-0.03135767132046159,False,True
-0.18873458794154216,-0.07643937951429301,False,False
-0.20329290345127002,-0.10617368422531764,False,False
-0.22307436764664562,-0.11628223296340867,False,False
-0.21032723091905275,-0.1096175161249702,False,False
-0.851375390777072,-0.672099292260481,False,False
-0.31198570849473317,-0.20646987780084344,False,False
-0.2179158491602801,-0.11332938576352626,False,False
-0.2018630116251296,-0.09746059043351524,False,False
-0.23586501051863695,-0.1231595437525798,False,False
-0.19731462511876877,-0.10421231634961631,False,False
-0.15334006969876884,-0.05427125904743789,False,False
-0.22660906864943334,-0.11828337802304495,False,False
-0.21323577133891256,-0.11129878264873888,False,False
-0.18785255281008098,-0.09828442720641944,False,False
-0.23217429959487887,-0.12199586570522111,False,False
-0.07836787554171942,-0.01362053140819356,False,True
-0.20271982651014567,-0.1065124812729831,False,False
0.4374880279466357,0.4743057503015317,False,False
-0.18183308022687245,-0.09593476878124355,False,False
-0.19748929085214584,-0.10099560512943898,False,False
-0.06919096990322357,-0.004334806893468469,False,True
-0.8387746776019076,-0.7081941848449207,False,False
-0.1610816141563997,-0.06194135166397754,False,False
-0.21297183273178605,-0.111253711967514,False,False
-0.21294088172403547,-0.11158914921399612,False,False
-0.1823119835358061,-0.08890684852429098,False,False
-0.02059759592253811,0.03867405122641854,True,True
-0.2094602550574217,-0.10999634161810647,False,False
-0.18676430184711562,-0.0902207780127291,False,False
-0.848381423628824,-0.7450757560740094,False,False
-0.20326388759019948,-0.10627742138675511,False,False
-0.18606858397805853,-0.0852234211229797,False,False
-0.22469126363448183,-0.11760776431040205,False,False
-0.8314475420660011,-0.7090661465845132,False,False
-0.2285113425267562,-0.12072660762158954,False,False
-0.194634594051863,-0.10261301739773185,False,False
0.009443478490040104,0.06144110797063064,False,False
-0.8548159832619076,-0.7234491390305788,False,False
-0.8476596866742626,-0.7529889570268671,False,False
-0.24312012889976675,-0.12661263408694984,False,False
-0.22149371680987068,-0.11477628246591665,False,False
-0.22022900858705147,-0.11507045984481697,False,False
-0.19316831552154207,-0.10146945796667359,False,False
-0.20101049268665366,-0.10014988984700605,False,False
-0.208324445436054,-0.10940109737131065,False,False
-0.12922853707478413,-0.04858452819066679,False,False
-0.19491991798623187,-0.10194449880544279,False,False
-0.21724005522332196,-0.113741014110086,False,False
-0.18611311727507227,-0.0802345746238701,False,False
-0.21650939099388644,-0.11325903736085682,False,False
-0.07551633331272817,0.023102751345124357,True,True
-0.22204601930417733,-0.11638321379408477,False,False
-0.16227472144594535,-0.0673160842344373,False,False
-0.18347704331968484,-0.09141808737655702,False,False
-0.2048616901392241,-0.1072046672282934,False,False
-0.19088942466724054,-0.09658634903216122,False,False
-0.21226373600978557,-0.10773546162044285,False,False
-0.20747482423300465,-0.10847278239363689,False,False
-0.7922099382491622,-0.47637118822471103,False,False
-0.1924822743320272,-0.09937912220049899,False,False
-0.18966335867555315,-0.10013998409487465,False,False
0.41328554080879265,0.3411055414183096,False,False
-0.8390854874773874,-0.6432517610088611,False,False
0.4085381804585327,0.47099066122098987,False,False
-0.201059456839411,-0.10575755794641666,False,False
0.23802170401290917,0.2533220404338875,False,False
-0.16263919418259037,-0.06979929497495035,False,False
-0.20508702457172318,-0.10758141364589038,False,False
-0.20490774787073168,-0.10697611475228899,False,False
0.39912035846209865,0.4556765851792805,False,False
-0.21601113747869716,-0.1132723918936498,False,False
-0.17993382826601673,-0.08081609796901769,False,False
-0.19287267072272019,-0.09723643496373927,False,False
-0.19179748479121173,-0.09046071447752277,False,False
0.4134255927783887,0.5018598623662266,False,False
-0.20120261917889828,-0.10496386703500839,False,False
-0.22403240604728325,-0.11761891411347364,False,False
-0.38488858310852064,-0.2833496989960766,False,False
-0.2187745331407513,-0.11445414310537488,False,False
-0.20948612461418875,-0.10991143529881464,False,False
-0.20240717252408427,-0.10651186440929339,False,False
-0.16859383264475952,-0.08034891887212414,False,False
-0.2688064423585467,-0.16948395804991803,False,False
-0.2033706023561943,-0.10675622931484495,False,False
-0.19381382287769694,-0.10135282763418375,False,False
-0.2177178137530742,-0.11373617075927912,False,False
-0.21741015630475938,-0.11347940706304228,False,False
-0.21112929563991392,-0.11029482047370218,False,False
-0.06678109005156471,0.021483654704038943,True,True
-0.1970819895976014,-0.10355407155921453,False,False
-0.21991234437275606,-0.1147062656731252,False,False
-0.8564276646038621,-0.5458788698739172,False,False
-0.22760790687366628,-0.11864330264292183,False,False
-0.03128086529486123,0.05372076876061374,True,True
0.41899331391355255,0.48627069156837976,False,False
-0.19833317150492963,-0.10383750449826161,False,False
-0.17928968021042835,-0.08413548193959895,False,False
-0.22937492685034028,-0.12129993612453402,False,False
-0.18892074021914884,-0.09968929009426081,False,False
-0.18748408960300295,-0.09679526186468437,False,False
-0.20111588198178043,-0.10592169683991903,False,False
-0.05320580470691113,0.04204674319941406,True,True
-0.21380331190274426,-0.11237385735381128,False,False
-0.1361961722716184,-0.048009901957200195,False,False
-0.21534274068700807,-0.11215877890889538,False,False
-0.20479114982827884,-0.10246851005159952,False,False
-0.20324877228176233,-0.10651395448010742,False,False
-0.1998388505410443,-0.10450902677240081,False,False
-0.19470985411031355,-0.10218840049346409,False,False
-0.22111601812697795,-0.11743861651676778,False,False
-0.20857820133273142,-0.10873420053652819,False,False
-0.188361475604504,-0.09347559833955266,False,False
-0.21526841782389705,-0.11311186847653998,False,False
-0.4528725778337173,-0.3274162281313858,False,False
-0.16525601100526321,-0.07128098496952148,False,False
-0.18711236600795128,-0.08188663901400858,False,False
-0.20123182582608,-0.1059645589689601,False,False
-0.2118869143071687,-0.10763438273106403,False,False
-0.24247298078902407,-0.12818436911685877,False,False
-0.21171848515445768,-0.1109188388114677,False,False
-0.1830076694351245,-0.09168477323962504,False,False
-0.19831608958962207,-0.10438638492912536,False,False
-0.8037112158723178,-0.533752169004429,False,False
-0.23350511280407232,-0.1212504053141737,False,False
-0.22981155181884014,-0.13693542988740437,False,False
-0.22372114045878744,-0.1173203888289659,False,False
0.3892933587847805,0.3507375322578157,False,False
-0.20903793854066194,-0.10922779012112932,False,False
-0.20181440348047658,-0.1063329991685473,False,False
-0.2075527321556419,-0.10786739881364903,False,False
-0.19213323016209383,-0.09997795213175205,False,False
-0.20493977385675444,-0.10517597508735664,False,False
-0.21785214945486123,-0.11334392130319532,False,False
-0.19308296620935794,-0.09683309210409215,False,False
-0.2175658454759692,-0.11176748511405922,False,False
0.3007483930724083,0.2383080057666043,False,False
-0.22561200653487323,-0.11804679826865064,False,False
-0.22014844847748996,-0.1151239847723848,False,False
-0.20858336682842787,-0.10941424142533031,False,False
-0.19857517585634826,-0.10450791442129638,False,False
-0.21414696884238002,-0.11215224774466907,False,False
-0.22385433810464822,-0.11742418041553969,False,False
-0.21013438904643114,-0.1100966868310703,False,False
-0.4598634496752665,-0.31963917126257946,False,False
-0.19679758584533655,-0.10348138931978702,False,False
-0.20371467475814475,-0.10651240724618222,False,False
-0.21316334396129347,-0.11118667688604722,False,False
-0.1994064116729238,-0.10408400175354651,False,False
-0.06654540908380009,0.01821909153887272,True,True
-0.16842718230875936,-0.07261376808165639,False,False
-0.22186885283767738,-0.11284960628912069,False,False
-0.21249245363961305,-0.11145833130352688,False,False
-0.21174601160468987,-0.11050336528637571,False,False
-0.2285876748687255,-0.11964246591293892,False,False
-0.19016495488304486,-0.0964860621982283,False,False
-0.15119344034151075,-0.0522399017799083,False,False
-0.2225394802528345,-0.11629136184441823,False,False
-0.21468568744736916,-0.1124898816384432,False,False
-0.2203735185417889,-0.11502628999410021,False,False
-0.1299690746028411,-0.029659222844702814,False,False
-0.21431481835749658,-0.11283198074241495,False,False
-0.22674712784957163,-0.11839540579325752,False,False
-0.8506598812536297,-0.7066663486145394,False,False
-0.13540536263730601,-0.04891036858460468,False,False
-0.2228114886737046,-0.116189474457233,False,False
-0.13763575598378666,-0.04989871458450777,False,False
-0.1862549669225202,-0.09410483270885961,False,False
-0.24610627384550754,-0.14613834731947553,False,False
-0.20905989474399717,-0.10948096821268018,False,False
-0.8354637138241232,-0.5487270529713986,False,False
-0.18533774499198108,-0.09730652298997475,False,False
-0.1942029953439457,-0.1015594368520745,False,False
-0.2085058768545643,-0.10913531713758617,False,False
-0.2207027443425909,-0.11241421247033255,False,False
-0.26067310250940195,-0.14484849258727533,False,False
0.4248551923786607,0.46439498598783296,False,False
-0.20633021923769929,-0.10779004606179109,False,False
-0.20991671399388,-0.10796393782530697,False,False
-0.21703742065187395,-0.11296934847201191,False,False
-0.8495286389670608,-0.7513917393844524,False,False
-0.2037928372459708,-0.10639599005901562,False,False
-0.23219459302623385,-0.12097094055839809,False,False
0.013025123317502621,0.09528802619875881,False,False
-0.19953072088758617,-0.10476253416836809,False,False
-0.15360424121629065,-0.0644348444091976,False,False
-0.17489495290044071,-0.08930748058258998,False,False
-0.1775413580946779,-0.08940839191871573,False,False
-0.19305233197412122,-0.10116295986371959,False,False
-0.2169322425587253,-0.11230527816529809,False,False
-0.20572080165644235,-0.10652605569960621,False,False
-0.22097750535710892,-0.11577739642955112,False,False
-0.21248337437840636,-0.11088809624139996,False,False
-0.22545158219103986,-0.1265570482440368,False,False
-0.2059298143180442,-0.09912746276093588,False,False
0.09051008868784352,0.0652065526320868,False,False
-0.2572859572467828,-0.15850819917826064,False,False
-0.2152034180737657,-0.1116818028228325,False,False
-0.2236677601419789,-0.1170415682137683,False,False
-0.2244332539914997,-0.11687332728612258,False,False
-0.15987594075597708,-0.06577247177570078,False,False
-0.21032043476752785,-0.10939641324164863,False,False
-0.2617160092830331,-0.16661377403148936,False,False
-0.20371739390411664,-0.10707184974180495,False,False
-0.2234472673256422,-0.11698461153079402,False,False
-0.21387373002208876,-0.10671262676316853,False,False
-0.20815179032591874,-0.10890346242398388,False,False
-0.21207795393818024,-0.1114307047334279,False,False
-0.2089656231721171,-0.1094795833689794,False,False
-0.22160107005748972,-0.11541076933125041,False,False
-0.23056077590656418,-0.12933052021887564,False,False
-0.2134228916336842,-0.11132764377634707,False,False
-0.20957203906672395,-0.10865493087476079,False,False
-0.19982182926979075,-0.09747897088735964,False,False
-0.18768743096493606,-0.09749321914266612,False,False
-0.22052163042192816,-0.11550477800420086,False,False
-0.21100161356854508,-0.11115131149993296,False,False
-0.7267488499333655,-0.48626761159399334,False,False
-0.18016265496497538,-0.08869053820957591,False,False
-0.20378619940866385,-0.10641169707136466,False,False
-0.19805465844276646,-0.10408780638010919,False,False
-0.22335749668186292,-0.11672350716441449,False,False
-0.19650660619683946,-0.10247035465940517,False,False
-0.2245425323720517,-0.1199208782737289,False,False
-0.2369354228063883,-0.12306523629653204,False,False
-0.19265747243985284,-0.09843063248146477,False,False
-0.18957002403909584,-0.0998376297505766,False,False
-0.23293459695793367,-0.12192812713571088,False,False
-0.22136957389640038,-0.11539298261589458,False,False
-0.21047771748020477,-0.11041038417557189,False,False
-0.20905289587919437,-0.10929561366550238,False,False
-0.16932583779112498,-0.06903337909059327,False,False
-0.2103588608992738,-0.10500820760493537,False,False
-0.18755405886693102,-0.09648448149013557,False,False
-0.13354300820214482,-0.04917708962740476,False,False
-0.22979245229996367,-0.1194605926697779,False,False
-0.2214886898368666,-0.11544062163546362,False,False
-0.2120020931826269,-0.11041661760286971,False,False
-0.21111783849960725,-0.11029091179721326,False,False
-0.19694124745848496,-0.10043571450402097,False,False
-0.19698104226528854,-0.10307297937777446,False,False
-0.19769605858321307,-0.10372665779098134,False,False
-0.1879917305455578,-0.09892708492470248,False,False
-0.19732015124887775,-0.09852472120227579,False,False
-0.18694910503754164,-0.08469084360273668,False,False
-0.19536469157688427,-0.10224725215275408,False,False
-0.2220914810168277,-0.11557261512578355,False,False
-0.21203508600062687,-0.11052536633790759,False,False
-0.46680950938028287,-0.3455235243520269,False,False
-0.2137111223091491,-0.11101763538036016,False,False
-0.2094920870748023,-0.1086184222323247,False,False
-0.22420336310743602,-0.1169750977226545,False,False
-0.19050102414864112,-0.08463026729691052,False,False
-0.210524358445752,-0.11006863656498973,False,False
-0.22377492387968256,-0.11661845517990971,False,False
-0.20538094663566947,-0.10763674555006683,False,False
-0.18632539885886634,-0.09664056989774913,False,False
-0.20517195359599266,-0.10679932592208591,False,False
-0.19090709307846712,-0.09287697936050071,False,False
-0.210351870119591,-0.1097724490001706,False,False
-0.22813342001572104,-0.12313880088514426,False,False
-0.22570405996591877,-0.11783545515463639,False,False
-0.13739828614328997,-0.04761078137973275,False,False
0.19957994995016026,0.20612983453895148,False,False
-0.2162331199300537,-0.11303211801682692,False,False
-0.1930887975552157,-0.10056195385955788,False,False
-0.22099284048751963,-0.12355042997276015,False,False
-0.24554988839348302,-0.12744242555463817,False,False
-0.22918575657721565,-0.11952484497268605,False,False
-0.16400474944482765,-0.06926999393012293,False,False
-0.565143897345782,-0.40703698344218453,False,False
-0.13405559091367356,-0.035118440500082504,False,False
-0.20121264553753382,-0.10553017753193644,False,False
-0.1980490419590392,-0.10364049701712573,False,False
-0.08911928544041074,-0.006614248517636586,False,True
-0.2809978307044164,-0.16082498912342097,False,False
-0.23602490935036313,-0.12332262705471475,False,False
-0.19057982908584262,-0.09725112702721175,False,False
-0.039058167719654764,0.03679075709044359,True,True
-0.21047383733528327,-0.11015566643361942,False,False
-0.2005856944825513,-0.10490789543857976,False,False
-0.2302183235717345,-0.11999715371481882,False,False
-0.22249414609823803,-0.13243749224053775,False,False
-0.19529288015673743,-0.1028868209494305,False,False
-0.20060308458853165,-0.10501097785270451,False,False
-0.21400297111404296,-0.11136679541556872,False,False
-0.1487130639219657,-0.05522018307087859,False,False
-0.08466103470454864,0.005817567543170258,True,True
-0.17503829065506343,-0.08052212919236341,False,False
-0.19480581873974795,-0.10219912640878966,False,False
-0.20663207368829128,-0.1078815503095841,False,False
-0.221200026542508,-0.11500525656426464,False,False
-0.23302831943693836,-0.12048802525132787,False,False
-0.2260992010752882,-0.11788565238868567,False,False
-0.17350954942305774,-0.08241969796829023,False,False
-0.15163993939766146,-0.05581411409379131,False,False
-0.20842615391999106,-0.1090394518393178,False,False
-0.215627125409689,-0.11268457407807235,False,False
-0.13040964231317706,-0.0529550952096723,False,False
-0.20293127054368926,-0.10546213527656376,False,False
-0.20955371362762965,-0.10977779334426208,False,False
-0.19250624098372543,-0.09928369745114654,False,False
-0.23245063813526368,-0.1316650406981959,False,False
-0.21640479490256978,-0.1128305821643596,False,False
-0.3499719239157751,-0.23706660777011504,False,False
-0.19540487375568755,-0.09843120687956552,False,False
-0.14029662434105505,-0.0626858021949424,False,False
-0.1486940619955952,-0.0673893456659942,False,False
-0.8217518317840926,-0.5393188357984589,False,False
-0.19262727481507375,-0.10083574505663304,False,False
-0.20326352843673595,-0.10646518510495859,False,False
4.391270381252921e-05,0.043407379538984776,False,False
-0.2014113194507482,-0.10426709538132323,False,False
-0.858736455521298,-0.6760179634260702,False,False
-0.24666389154476684,-0.13402340974910482,False,False
-0.2051942874502604,-0.10795248867374985,False,False
-0.20578701785300993,-0.11060492055772733,False,False
-0.21139276890221356,-0.10572309035746827,False,False
-0.19753394501031657,-0.1009383440624119,False,False
-0.20129594735708992,-0.10593343609145704,False,False
-0.18666713031876742,-0.09848431213034961,False,False
0.02068428653509226,0.08316599462966776,False,False
0.23522693775825934,0.1802228209030193,False,False
-0.19016956107655264,-0.09649495059408725,False,False
-0.21013569459003267,-0.1099983866821307,False,False
-0.20575764650704842,-0.10744926957638402,False,False
0.44096344120152764,0.3771519329494348,False,False
-0.2082019590419653,-0.10858600949987704,False,False
-0.22986853438961757,-0.12052725653567974,False,False
-0.22121368393427498,-0.11527288361895738,False,False
-0.19314417587733052,-0.09513646370957587,False,False
-0.21116496165450396,-0.11090880498974817,False,False
-0.17904146361292975,-0.08640715768229738,False,False
-0.22406042260820863,-0.11768674744247254,False,False
-0.5799030416748924,-0.37649368643930325,False,False
-0.20287993335987586,-0.10627913766929076,False,False
0.08320151275883278,0.1497352350572019,False,False
-0.2078127959905687,-0.10908536107709915,False,False
-0.1948892526979582,-0.10182685437343825,False,False
0.13189718718697413,0.15570311050571445,False,False
-0.1887662020246787,-0.09027328899893963,False,False
-0.20874381892739138,-0.10954266309447665,False,False
-0.20923417784947307,-0.10978688270520885,False,False
-0.19284479763394954,-0.0965763215274188,False,False
-0.21016209855748508,-0.11012657548966233,False,False
-0.22387301316351832,-0.11666893809764876,False,False
-0.2042553437146427,-0.10697575817150237,False,False
-0.12124782084541838,-0.03924172110884659,False,False
-0.20684637718328108,-0.10246619698193773,False,False
-0.19509579980413286,-0.09067791598440889,False,False
-0.28351451785887616,-0.15709861400557162,False,False
-0.15624300204170308,-0.06563294896786445,False,False
-0.20872995442870895,-0.10957707728678723,False,False
-0.2010542948686721,-0.09763704536308729,False,False
-0.18220432536429862,-0.08981915322918615,False,False
-0.2038697823877685,-0.10717299223667061,False,False
-0.20893868297935034,-0.10956566328022503,False,False
-0.21614223255777076,-0.11431276512910174,False,False
-0.19455878939068205,-0.09181217878071884,False,False
-0.17826816097910053,-0.07565365888657333,False,False
-0.18984422486197317,-0.09792321948569391,False,False
-0.19543424629299608,-0.1021552899138141,False,False
0.4084303273944472,0.4238412546826507,False,False
-0.3253895818199501,-0.19428615957783438,False,False
-0.8423278016171902,-0.5323688388711257,False,False
-0.1852080013032619,-0.09723264421680065,False,False
-0.19423080614411561,-0.10190557287464246,False,False
-0.1945737081694086,-0.10050579834825124,False,False
-0.22923112143772476,-0.12299175631261916,False,False
-0.21162468967030976,-0.10701160470831796,False,False
-0.20723409934153364,-0.10875354817711355,False,False
-0.22072745744121292,-0.11564893169284554,False,False
-0.2331218986447086,-0.12075194071976991,False,False
-0.22034051108608876,-0.11562850887978435,False,False
-0.1803090638239526,-0.09238315702126854,False,False
-0.20586934727109324,-0.09939619285180268,False,False
-0.21010579467773893,-0.11052555589738704,False,False
-0.19501992077740873,-0.1016217638800422,False,False
0.10977078644737151,0.1624969290026038,False,False
-0.15654989234475253,-0.06357602514889237,False,False
-0.1915342804681728,-0.09416466448388267,False,False
-0.19183055102515933,-0.10030700279746729,False,False
-0.2022808192798827,-0.10624233971110882,False,False
-0.20129252850395216,-0.10620408643030374,False,False
-0.19327629108099087,-0.10227340904221707,False,False
-0.18621031236456817,-0.08831594814627924,False,False
-0.19060847673373416,-0.09171491172437143,False,False
-0.21174817434621848,-0.1083048467587069,False,False
-0.21060124421664717,-0.10886598437321177,False,False
-0.7552726758735331,-0.5041495674440656,False,False
-0.21865761280670892,-0.11441754319062875,False,False
-0.23380445313722756,-0.1221522991985142,False,False
0.40546839584862604,0.38077124532978407,False,False
-0.18567215026246459,-0.09703779587968071,False,False
-0.2178340129634682,-0.11383273747352299,False,False
-0.8527381660730671,-0.7481526611400883,False,False
-0.1981902768280578,-0.10343622503969482,False,False
-0.22043147422857998,-0.11535489881972452,False,False
-0.2053604570123112,-0.10725876716933713,False,False
-0.20232333075428188,-0.09846158177025188,False,False
-0.22011697488366347,-0.11487663754107619,False,False
-0.18387244795051758,-0.0906996074933292,False,False
-0.19641576387863754,-0.10284832241626607,False,False
-0.1417929465564072,-0.04045627124213952,False,False
-0.19371999060863615,-0.09657651883629872,False,False
-0.21786818869678304,-0.11359122628779042,False,False
-0.20382363694071165,-0.10739837672211616,False,False
-0.21499441861535512,-0.11598592113768748,False,False
-0.2026354459388407,-0.10194585930125359,False,False
-0.35668648851663953,-0.22848801586249157,False,False
-0.20416219554952147,-0.09633683155752826,False,False
-0.192281002720381,-0.09484109974236615,False,False
-0.20214973611710182,-0.10559244137078823,False,False
-0.20359228041834407,-0.10635445348846398,False,False
-0.2266458317768729,-0.11681764398334808,False,False
-0.24256078466029357,-0.14307225411316954,False,False
-0.19262233207961138,-0.09605465232737324,False,False
-0.10291186561383442,-0.01690345220152183,False,True
-0.23279694360692876,-0.12122161550312634,False,False
0.41552576329810204,0.4751050698160859,False,False
-0.21108556944714815,-0.1101687233731674,False,False
-0.23475986765199663,-0.12187956638338832,False,False
-0.1988078112374129,-0.1040674503125125,False,False
-0.21575909950966954,-0.1128489836158004,False,False
0.04815530057651511,0.07144424553717262,False,False
-0.21139057469886122,-0.1110446249263138,False,False
-0.20705592852835975,-0.10924319006082166,False,False
-0.1993431303164453,-0.10426779427792701,False,False
-0.19875331190548615,-0.10449671578686576,False,False
-0.18152327208460356,-0.09066373390901677,False,False
-0.21329771464688682,-0.11138905269593134,False,False
-0.21649488774014092,-0.11316944689629498,False,False
-0.17042566994035235,-0.07442196027759324,False,False
-0.20608236953174514,-0.09879389485962634,False,False
0.08296151921792816,0.11725615972289183,False,False
-0.1945224151388381,-0.09894628214551558,False,False
-0.19035483692218505,-0.10000035986703171,False,False
-0.18871728488900535,-0.09580535381893515,False,False
-0.20525774630607327,-0.10790511791646465,False,False
-0.18856744765443095,-0.0996145791218558,False,False
-0.21822749407852596,-0.11518572214557335,False,False
-0.21445897635413863,-0.11194481948166636,False,False
-0.218333533313474,-0.11440987219518683,False,False
-0.1858148734510196,-0.0726327616599019,False,False
-0.21509721066823811,-0.09971319655589259,False,False
-0.21137800066302118,-0.10744580630359084,False,False
-0.1959924484833895,-0.10242412045794173,False,False
-0.14869907802691337,-0.06422500644428089,False,False
-0.23993225651057126,-0.12475084865460352,False,False
-0.20687023872198024,-0.10850589559184284,False,False
-0.22061020096631517,-0.1141808683998464,False,False
-0.14113507642205628,-0.057817760695967654,False,False
-0.2204357678530826,-0.11488733034458465,False,False
-0.1811904776672573,-0.08082736208700955,False,False
-0.1080812571849532,-0.02860751029810671,False,True
0.2488407065429354,0.2492092993113916,False,False
-0.09065578906494565,0.007279872438120276,True,True
-0.18813067565201413,-0.09904418716343216,False,False
-0.206864430243724,-0.10901459443813351,False,False
-0.8538154388380486,-0.7164923346164263,False,False
-0.20630532968031218,-0.10805374257976191,False,False
-0.7289878553429304,-0.4291638657257367,False,False
-0.2001449200540772,-0.10535817294152422,False,False
-0.16042860284966468,-0.07167518224258945,False,False
-0.21956654760075298,-0.11523224190282344,False,False
-0.21987237330756015,-0.11497286381161448,False,False
-0.22405089194024708,-0.1171281373270398,False,False
-0.2250367505611102,-0.11798031856963312,False,False
-0.21853431511137292,-0.11393495844137902,False,False
-0.17242866676179083,-0.08503044535043094,False,False
-0.20003849239905222,-0.10484933182337762,False,False
-0.2285135302556326,-0.1242405022966602,False,False
-0.20428119215881976,-0.10711600612042044,False,False
